param,mean,median,1.000_CI_LB,1.000_CI_UB
zeta-quantile_param_5081,0.671042,0.658898,0.321218,0.968405
zeta-quantile_param_5082,0.549386,0.612235,0.016212,0.967643
zeta-quantile_param_5083,0.800521,0.852950,0.338778,0.999658
zeta-quantile_param_5084,0.664190,0.641186,0.247900,0.996645
zeta-quantile_param_5085,0.452069,0.483742,0.001662,0.999063
zeta-quantile_param_5086,0.544883,0.539740,0.022896,0.971312
zeta-quantile_param_5087,0.555842,0.556017,0.068673,0.994972
zeta-quantile_param_5088,0.363269,0.379090,0.000009,0.992427
zeta-quantile_param_5089,0.440480,0.450773,0.000376,0.977433
zeta-quantile_param_5090,0.251125,0.173756,0.009822,0.920737
zeta-quantile_param_5091,0.663351,0.678975,0.215709,0.978743
zeta-quantile_param_5092,0.538149,0.526510,0.004051,0.991130
zeta-quantile_param_5093,0.248265,0.176385,0.000377,0.969453
zeta-quantile_param_5094,0.322034,0.277068,0.004651,0.973021
zeta-quantile_param_5095,0.397354,0.393939,0.000324,0.920783
zeta-quantile_param_5096,0.189354,0.127807,0.002418,0.722101
zeta-quantile_param_5097,0.467468,0.447131,0.028711,0.985775
zeta-quantile_param_5098,0.526778,0.573113,0.019245,0.989077
zeta-quantile_param_5099,0.299230,0.327066,0.000003,0.909111
zeta-quantile_param_5100,0.049724,0.025184,0.000064,0.292095
zeta-quantile_param_5101,0.164418,0.077129,0.000519,0.854446
zeta-quantile_param_5102,0.048962,0.020719,0.000176,0.459924
zeta-quantile_param_5103,0.135134,0.114149,0.000269,0.734004
zeta-quantile_param_5104,0.057975,0.045464,0.001458,0.260322
zeta-quantile_param_5105,0.092660,0.070465,0.001127,0.381207
zeta-quantile_param_5106,0.119526,0.063494,0.000074,0.699880
zeta-quantile_param_5107,0.176796,0.032120,0.000772,0.749261
zeta-quantile_param_5108,0.062258,0.027349,0.000352,0.330957
zeta-quantile_param_5109,0.041875,0.001927,0.000004,0.396489
zeta-quantile_param_5110,0.016475,0.006464,0.000071,0.239842
zeta-quantile_param_5111,0.015532,0.002315,0.000002,0.195027
zeta-quantile_param_5112,0.220048,0.193550,0.047048,0.530925
zeta-quantile_param_5113,0.917549,0.963631,0.465088,0.999142
zeta-quantile_param_5114,0.646170,0.701586,0.148467,0.939449
zeta-quantile_param_5115,0.569507,0.566633,0.296195,0.833253
zeta-quantile_param_5116,0.179186,0.162861,0.040053,0.467781
zeta-quantile_param_5117,0.122572,0.090045,0.000177,0.517189
zeta-quantile_param_5118,0.467092,0.477084,0.076164,0.940985
zeta-quantile_param_5119,0.701924,0.729076,0.341031,0.963865
zeta-quantile_param_5120,0.077316,0.052207,0.000576,0.381112
zeta-quantile_param_5121,0.143530,0.059346,0.002849,0.651891
zeta-quantile_param_5122,0.143334,0.050061,0.001285,0.941730
zeta-quantile_param_5123,0.116307,0.093854,0.003211,0.483616
zeta-quantile_param_5124,0.633105,0.636874,0.258418,0.958129
zeta-quantile_param_5125,0.602632,0.526350,0.005672,0.998836
zeta-quantile_param_5126,0.520090,0.528732,0.064247,0.979375
zeta-quantile_param_5127,0.719262,0.771232,0.276293,0.991238
zeta-quantile_param_5128,0.557237,0.527713,0.135716,0.988500
zeta-quantile_param_5129,0.150406,0.108960,0.000408,0.762353
zeta-quantile_param_5130,0.797197,0.872771,0.221391,0.999671
zeta-quantile_param_5131,0.749782,0.832878,0.180780,0.999856
zeta-quantile_param_5132,0.746088,0.769816,0.276305,0.984457
zeta-quantile_param_5133,0.721844,0.727056,0.293485,0.989536
zeta-quantile_param_5134,0.673273,0.698149,0.263653,0.985752
zeta-quantile_param_5135,0.815127,0.846975,0.295373,0.992647
zeta-quantile_param_5136,0.707668,0.718686,0.316485,0.992500
zeta-quantile_param_5137,0.215930,0.171100,0.014205,0.782333
zeta-quantile_param_5138,0.184189,0.107779,0.008174,0.814614
zeta-quantile_param_5139,0.252478,0.298503,0.008772,0.712309
zeta-quantile_param_5140,0.116812,0.099578,0.003692,0.388434
zeta-quantile_param_5141,0.133189,0.103080,0.007586,0.450104
zeta-quantile_param_5142,0.081027,0.053854,0.000371,0.413175
zeta-quantile_param_5143,0.107185,0.105404,0.004182,0.316225
zeta-quantile_param_5144,0.832706,0.911342,0.305426,0.998896
zeta-quantile_param_5145,0.650300,0.627745,0.261949,0.986321
zeta-quantile_param_5146,0.890100,0.944691,0.324171,0.999942
zeta-quantile_param_5147,0.788592,0.828446,0.303781,0.988304
zeta-quantile_param_5148,0.723607,0.760249,0.149651,0.993583
zeta-quantile_param_5149,0.748319,0.813011,0.188400,0.997221
zeta-quantile_param_5150,0.759115,0.813713,0.232090,0.989649
zeta-quantile_param_5151,0.713771,0.725244,0.379708,0.967905
zeta-quantile_param_5152,0.555840,0.523764,0.222610,0.965797
zeta-quantile_param_5153,0.727913,0.769901,0.254464,0.983335
zeta-quantile_param_5154,0.865487,0.867382,0.590041,0.999641
zeta-quantile_param_5155,0.526090,0.515461,0.034747,0.976735
zeta-quantile_param_5156,0.789088,0.850121,0.290036,0.999977
zeta-quantile_param_5157,0.694246,0.727319,0.098539,0.975800
zeta-quantile_param_5158,0.755379,0.772641,0.291162,0.998963
zeta-quantile_param_5159,0.297477,0.200628,0.015383,0.959310
zeta-quantile_param_5160,0.697760,0.730790,0.249386,0.997317
zeta-quantile_param_5161,0.713100,0.752283,0.232338,0.990070
zeta-quantile_param_5162,0.790293,0.895018,0.234971,0.999713
zeta-quantile_param_5163,0.591254,0.661569,0.033073,0.967811
zeta-quantile_param_5164,0.347524,0.207005,0.004586,0.941083
zeta-quantile_param_5165,0.254915,0.216016,0.015407,0.842939
zeta-quantile_param_5166,0.724035,0.731184,0.297224,0.994961
zeta-quantile_param_5167,0.655558,0.646881,0.125271,0.996514
zeta-quantile_param_5168,0.486843,0.528493,0.002352,0.992672
zeta-quantile_param_5169,0.382524,0.307657,0.001552,0.947540
zeta-quantile_param_5170,0.734672,0.750168,0.387320,0.971640
zeta-quantile_param_5171,0.478814,0.527215,0.002505,0.916851
zeta-quantile_param_5172,0.476570,0.442210,0.251799,0.957048
zeta-quantile_param_5173,0.777013,0.888567,0.257065,0.993340
zeta-quantile_param_5174,0.729536,0.777606,0.356409,0.970816
zeta-quantile_param_5175,0.272338,0.218800,0.019106,0.967768
zeta-quantile_param_5176,0.160187,0.122279,0.005217,0.694632
zeta-quantile_param_5177,0.519044,0.500974,0.307499,0.782043
zeta-quantile_param_5178,0.569297,0.571791,0.364663,0.826426
zeta-quantile_param_5179,0.536489,0.520317,0.108983,0.908956
zeta-quantile_param_5180,0.855953,0.910126,0.365087,0.998798
zeta-quantile_param_5181,0.844384,0.898302,0.362918,0.997301
zeta-quantile_param_5182,0.794218,0.796618,0.486699,0.990866
zeta-quantile_param_5183,0.247672,0.183240,0.007862,0.849908
zeta-quantile_param_5184,0.078003,0.049163,0.003236,0.383828
zeta-quantile_param_5185,0.284628,0.243840,0.000175,0.743691
zeta-quantile_param_5186,0.349777,0.203698,0.009945,0.985654
zeta-quantile_param_5187,0.348427,0.247167,0.000714,0.922020
zeta-quantile_param_5188,0.042230,0.028045,0.000510,0.363049
zeta-quantile_param_5189,0.095970,0.038318,0.000487,0.580039
zeta-quantile_param_5190,0.126328,0.088260,0.001051,0.409002
zeta-quantile_param_5191,0.208892,0.153530,0.000002,0.785683
zeta-quantile_param_5192,0.175991,0.120874,0.005868,0.690838
zeta-quantile_param_5193,0.380027,0.357286,0.010937,0.884076
zeta-quantile_param_5194,0.340879,0.276059,0.053907,0.802963
zeta-quantile_param_5195,0.588130,0.622291,0.274810,0.856009
zeta-quantile_param_5196,0.910587,0.975756,0.534504,0.999998
zeta-quantile_param_5197,0.769390,0.820917,0.288411,0.998548
zeta-quantile_param_5198,0.904410,0.991164,0.302505,0.999938
zeta-quantile_param_5199,0.946607,0.970817,0.631411,0.999289
zeta-quantile_param_5200,0.916347,0.999100,0.186238,0.999999
zeta-quantile_param_5201,0.959449,0.978304,0.580720,0.997979
zeta-quantile_param_5202,0.881707,0.945514,0.505669,0.997427
zeta-quantile_param_5203,0.720182,0.822916,0.003164,0.998922
zeta-quantile_param_5204,0.450767,0.467981,0.004422,0.990652
zeta-quantile_param_5205,0.587005,0.595134,0.302088,0.894726
zeta-quantile_param_5206,0.863873,0.922224,0.358697,0.999129
zeta-quantile_param_5207,0.631956,0.835921,0.014468,0.998772
zeta-quantile_param_5208,0.546865,0.544571,0.140578,0.879295
zeta-quantile_param_5209,0.243767,0.154134,0.005271,0.822355
zeta-quantile_param_5210,0.413723,0.353663,0.045610,0.870022
zeta-quantile_param_5211,0.661250,0.742864,0.086967,0.985997
zeta-quantile_param_5212,0.358048,0.279578,0.020914,0.977251
zeta-quantile_param_5213,0.500477,0.540078,0.019751,0.952122
zeta-quantile_param_5214,0.251919,0.140045,0.003293,0.970995
zeta-quantile_param_5215,0.337548,0.318492,0.023784,0.750650
zeta-quantile_param_5216,0.267546,0.201324,0.024527,0.792980
zeta-quantile_param_5217,0.383513,0.374174,0.011592,0.900327
zeta-quantile_param_5218,0.328137,0.273107,0.000716,0.920643
zeta-quantile_param_5219,0.086571,0.070931,0.003983,0.388980
zeta-quantile_param_5220,0.114569,0.068463,0.000418,0.771347
zeta-quantile_param_5221,0.126080,0.084698,0.002855,0.680024
zeta-quantile_param_5222,0.137097,0.103383,0.008304,0.625100
zeta-quantile_param_5223,0.474561,0.454548,0.265682,0.837688
zeta-quantile_param_5224,0.092731,0.057056,0.001080,0.401780
zeta-quantile_param_5225,0.546449,0.514138,0.084151,0.987640
zeta-quantile_param_5226,0.128647,0.078583,0.000867,0.817122
zeta-quantile_param_5227,0.277452,0.167809,0.000019,0.893977
zeta-quantile_param_5228,0.202370,0.082761,0.000423,0.804202
zeta-quantile_param_5229,0.296356,0.198202,0.004826,0.948062
zeta-quantile_param_5230,0.163547,0.049078,0.000259,0.707917
zeta-quantile_param_5231,0.223313,0.062050,0.000110,0.974100
zeta-quantile_param_5232,0.191906,0.110287,0.002823,0.859415
zeta-quantile_param_5233,0.267471,0.122935,0.000003,0.972879
zeta-quantile_param_5234,0.187216,0.118155,0.000288,0.765210
zeta-quantile_param_5235,0.132420,0.069667,0.000017,0.904121
zeta-quantile_param_5236,0.518963,0.488491,0.018450,0.956160
zeta-quantile_param_5237,0.072325,0.033174,0.000147,0.553209
zeta-quantile_param_5238,0.139350,0.077009,0.000060,0.841427
zeta-quantile_param_5239,0.211700,0.028841,0.000154,0.953743
zeta-quantile_param_5240,0.195823,0.107095,0.000367,0.910220
zeta-quantile_param_5241,0.250216,0.073255,0.000004,0.797719
zeta-quantile_param_5242,0.252093,0.046597,0.000247,0.963257
zeta-quantile_param_5243,0.459548,0.526149,0.000135,0.992830
zeta-quantile_param_5244,0.087872,0.061309,0.000011,0.499446
zeta-quantile_param_5245,0.250567,0.172306,0.001322,0.773872
zeta-quantile_param_5246,0.069847,0.033349,0.000242,0.556232
zeta-quantile_param_5247,0.265605,0.094016,0.001876,0.950840
zeta-quantile_param_5248,0.192293,0.148911,0.000004,0.746170
zeta-quantile_param_5249,0.310444,0.226288,0.000158,0.942614
zeta-quantile_param_5250,0.208341,0.050756,0.000110,0.948489
zeta-quantile_param_5251,0.332039,0.322181,0.009311,0.911982
zeta-quantile_param_5252,0.272351,0.196281,0.014489,0.861041
zeta-quantile_param_5253,0.552363,0.588718,0.003504,0.998509
zeta-quantile_param_5254,0.455440,0.439984,0.009234,0.966638
zeta-quantile_param_5255,0.746068,0.783149,0.258775,0.999165
zeta-quantile_param_5256,0.167428,0.119004,0.000301,0.985185
zeta-quantile_param_5257,0.484526,0.439135,0.034754,0.941736
zeta-quantile_param_5258,0.762993,0.821808,0.263347,0.997878
zeta-quantile_param_5259,0.875531,0.952102,0.308749,0.998829
zeta-quantile_param_5260,0.829263,0.881018,0.323735,0.998387
zeta-quantile_param_5261,0.707882,0.732759,0.245958,0.988788
zeta-quantile_param_5262,0.869913,0.915215,0.418365,0.997764
zeta-quantile_param_5263,0.762904,0.810251,0.290149,0.999418
zeta-quantile_param_5264,0.707221,0.740984,0.256233,0.986128
zeta-quantile_param_5265,0.923910,0.981726,0.440203,0.999935
zeta-quantile_param_5266,0.899711,0.954202,0.296036,0.999934
zeta-quantile_param_5267,0.965431,0.988107,0.654455,0.999989
zeta-quantile_param_5268,0.846753,0.918367,0.207285,0.999665
zeta-quantile_param_5269,0.943707,0.984493,0.484426,0.999984
zeta-quantile_param_5270,0.865336,0.969474,0.216610,0.999983
zeta-quantile_param_5271,0.791220,0.832417,0.269936,0.999778
zeta-quantile_param_5272,0.760377,0.802241,0.258944,0.996330
zeta-quantile_param_5273,0.771512,0.877285,0.016995,0.999921
zeta-quantile_param_5274,0.914197,0.958419,0.488742,0.999896
zeta-quantile_param_5275,0.889620,0.941789,0.310470,0.999878
zeta-quantile_param_5276,0.865977,0.973479,0.290403,0.999992
zeta-quantile_param_5277,0.967793,0.996793,0.497912,0.999997
zeta-quantile_param_5278,0.857378,0.936117,0.299252,1.000000
zeta-quantile_param_5279,0.924952,0.983587,0.479262,0.999971
zeta-quantile_param_5280,0.915660,0.962637,0.513301,0.999902
zeta-quantile_param_5281,0.923082,0.978485,0.277287,0.999979
zeta-quantile_param_5282,0.830550,0.904551,0.277618,0.998042
zeta-quantile_param_5283,0.918064,0.969162,0.266927,0.999981
zeta-quantile_param_5284,0.817248,0.892326,0.105842,0.997101
zeta-quantile_param_5285,0.891073,0.944842,0.447872,0.999801
zeta-quantile_param_5286,0.957248,0.983872,0.462288,0.999997
zeta-quantile_param_5287,0.916173,0.981935,0.393077,1.000000
zeta-quantile_param_5288,0.874919,0.916600,0.240520,0.999933
zeta-quantile_param_5289,0.910154,0.983677,0.289091,0.999988
zeta-quantile_param_5290,0.808857,0.965892,0.000116,0.999978
zeta-quantile_param_5291,0.748350,0.861803,0.059735,0.999987
zeta-quantile_param_5292,0.822799,0.935980,0.046636,0.999739
zeta-quantile_param_5293,0.827170,0.882017,0.335965,0.995023
zeta-quantile_param_5294,0.407333,0.333413,0.003130,0.991049
zeta-quantile_param_5295,0.845840,0.915121,0.297890,0.994163
zeta-quantile_param_5296,0.849572,0.901125,0.354534,0.997289
zeta-quantile_param_5297,0.753418,0.772898,0.326431,0.995232
zeta-quantile_param_5298,0.815383,0.869917,0.312255,0.993735
zeta-quantile_param_5299,0.690630,0.698249,0.251189,0.992379
zeta-quantile_param_5300,0.563419,0.538995,0.077987,0.992946
zeta-quantile_param_5301,0.120331,0.101241,0.004193,0.429539
zeta-quantile_param_5302,0.351331,0.118987,0.002294,0.981393
zeta-quantile_param_5303,0.249927,0.241188,0.001557,0.841297
zeta-quantile_param_5304,0.615414,0.622571,0.230317,0.963784
zeta-quantile_param_5305,0.341732,0.341495,0.008434,0.785644
zeta-quantile_param_5306,0.539739,0.541203,0.012550,0.990814
zeta-quantile_param_5307,0.124677,0.059582,0.000857,0.846138
zeta-quantile_param_5308,0.486481,0.457436,0.223499,0.912796
zeta-quantile_param_5309,0.069593,0.033653,0.000028,0.678495
zeta-quantile_param_5310,0.304463,0.330307,0.000079,0.917645
zeta-quantile_param_5311,0.247178,0.280273,0.000081,0.864485
zeta-quantile_param_5312,0.166333,0.072307,0.000202,0.856396
zeta-quantile_param_5313,0.008538,0.003965,0.000070,0.114813
zeta-quantile_param_5314,0.019760,0.013857,0.000419,0.109824
zeta-quantile_param_5315,0.093527,0.050701,0.000952,0.635598
zeta-quantile_param_5316,0.071293,0.048335,0.003712,0.330132
zeta-quantile_param_5317,0.383843,0.411623,0.020282,0.797266
zeta-quantile_param_5318,0.085148,0.075151,0.001900,0.349116
zeta-quantile_param_5319,0.857658,0.882112,0.510865,0.995643
zeta-quantile_param_5320,0.904323,0.913264,0.657910,0.994181
zeta-quantile_param_5321,0.862870,0.992195,0.251222,0.999945
zeta-quantile_param_5322,0.765872,0.781122,0.349662,0.988560
zeta-quantile_param_5323,0.672393,0.655484,0.356833,0.975991
zeta-quantile_param_5324,0.837601,0.918579,0.354418,0.995836
zeta-quantile_param_5325,0.931303,0.961645,0.614268,0.999693
zeta-quantile_param_5326,0.853864,0.934880,0.300136,0.999990
zeta-quantile_param_5327,0.951851,0.976060,0.664054,0.999282
zeta-quantile_param_5328,0.898115,0.980374,0.326083,0.999988
zeta-quantile_param_5329,0.906829,0.931993,0.456020,0.998820
zeta-quantile_param_5330,0.958085,0.976492,0.668744,0.999708
zeta-quantile_param_5331,0.925247,0.976859,0.323662,0.999619
zeta-quantile_param_5332,0.881927,0.918336,0.417534,0.999982
zeta-quantile_param_5333,0.975383,0.997612,0.750439,0.999996
zeta-quantile_param_5334,0.989535,0.997491,0.655752,0.999990
zeta-quantile_param_5335,0.887546,0.942751,0.229817,0.999075
zeta-quantile_param_5336,0.949694,0.987419,0.538093,0.999884
zeta-quantile_param_5337,0.983060,0.995918,0.835567,0.999922
zeta-quantile_param_5338,0.843004,0.921311,0.358271,0.999963
zeta-quantile_param_5339,0.709690,0.740190,0.350104,0.996004
zeta-quantile_param_5340,0.614965,0.800039,0.020653,0.996169
zeta-quantile_param_5341,0.453316,0.485978,0.010183,0.973267
zeta-quantile_param_5342,0.660311,0.739991,0.054501,0.999766
zeta-quantile_param_5343,0.805012,0.879414,0.292042,0.997346
zeta-quantile_param_5344,0.971605,0.992741,0.732951,0.999991
zeta-quantile_param_5345,0.898026,0.961214,0.284838,0.999900
zeta-quantile_param_5346,0.931171,0.967159,0.594626,0.999995
zeta-quantile_param_5347,0.969833,0.985264,0.788468,0.999989
zeta-quantile_param_5348,0.960029,0.995264,0.580752,0.999999
zeta-quantile_param_5349,0.903423,0.972464,0.305989,0.999999
zeta-quantile_param_5350,0.928535,0.986755,0.334793,0.999990
zeta-quantile_param_5351,0.953213,0.984847,0.535548,0.999706
zeta-quantile_param_5352,0.774959,0.785607,0.488523,0.968493
zeta-quantile_param_5353,0.829240,0.833384,0.466069,0.989922
zeta-quantile_param_5354,0.351466,0.311390,0.011410,0.924619
zeta-quantile_param_5355,0.782352,0.869599,0.199187,0.995014
zeta-quantile_param_5356,0.650154,0.684842,0.036727,0.986416
zeta-quantile_param_5357,0.498884,0.493452,0.165491,0.863157
zeta-quantile_param_5358,0.234623,0.151607,0.001439,0.955836
zeta-quantile_param_5359,0.278848,0.247391,0.004596,0.724354
zeta-quantile_param_5360,0.546106,0.546989,0.029452,0.940935
zeta-quantile_param_5361,0.416801,0.389177,0.029679,0.885712
zeta-quantile_param_5362,0.212655,0.189871,0.016836,0.521354
zeta-quantile_param_5363,0.360900,0.309780,0.000838,0.933527
zeta-quantile_param_5364,0.621111,0.651950,0.121831,0.951828
zeta-quantile_param_5365,0.277954,0.109188,0.000924,0.856512
zeta-quantile_param_5366,0.169443,0.142791,0.036786,0.474467
zeta-quantile_param_5367,0.457439,0.361472,0.139601,0.931921
zeta-quantile_param_5368,0.826667,0.842072,0.582038,0.962787
zeta-quantile_param_5369,0.693328,0.753950,0.070963,0.999582
zeta-quantile_param_5370,0.827479,0.889472,0.375452,0.997259
zeta-quantile_param_5371,0.770330,0.846554,0.242966,0.993958
zeta-quantile_param_5372,0.661889,0.712938,0.205226,0.989450
zeta-quantile_param_5373,0.651909,0.716187,0.003058,0.999351
zeta-quantile_param_5374,0.534587,0.522202,0.173294,0.943174
zeta-quantile_param_5375,0.632348,0.654744,0.154410,0.989822
zeta-quantile_param_5376,0.712887,0.726454,0.162532,0.998973
zeta-quantile_param_5377,0.581828,0.546824,0.143090,0.996940
zeta-quantile_param_5378,0.615294,0.609414,0.167748,0.980805
zeta-quantile_param_5379,0.632426,0.645768,0.026656,0.987965
zeta-quantile_param_5380,0.811960,0.902397,0.191546,0.999820
zeta-quantile_param_5381,0.260023,0.242181,0.000577,0.921225
zeta-quantile_param_5382,0.431213,0.385430,0.000382,0.999384
zeta-quantile_param_5383,0.537630,0.609826,0.008671,0.966610
zeta-quantile_param_5384,0.314681,0.293121,0.001406,0.894275
zeta-quantile_param_5385,0.715567,0.725210,0.219375,0.990627
zeta-quantile_param_5386,0.704392,0.714950,0.253047,0.997041
zeta-quantile_param_5387,0.567061,0.617092,0.030131,0.970731
zeta-quantile_param_5388,0.618924,0.828546,0.006408,0.992925
zeta-quantile_param_5389,0.157121,0.120340,0.002416,0.624517
zeta-quantile_param_5390,0.498392,0.533362,0.097058,0.936971
zeta-quantile_param_5391,0.185972,0.129963,0.009280,0.790885
zeta-quantile_param_5392,0.208973,0.095957,0.000298,0.855681
zeta-quantile_param_5393,0.038019,0.022702,0.000045,0.241931
zeta-quantile_param_5394,0.079541,0.041256,0.001127,0.401129
zeta-quantile_param_5395,0.156021,0.075100,0.001156,0.831462
zeta-quantile_param_5396,0.201742,0.061069,0.000211,0.832932
zeta-quantile_param_5397,0.805058,0.842577,0.282853,0.996358
zeta-quantile_param_5398,0.218112,0.081502,0.002078,0.874642
zeta-quantile_param_5399,0.173205,0.029359,0.000325,0.674612
zeta-quantile_param_5400,0.058221,0.033987,0.003010,0.332715
zeta-quantile_param_5401,0.222101,0.147089,0.001248,0.756586
zeta-quantile_param_5402,0.062803,0.053949,0.000872,0.249236
zeta-quantile_param_5403,0.527750,0.510353,0.281263,0.871147
zeta-quantile_param_5404,0.363463,0.308435,0.000885,0.994261
zeta-quantile_param_5405,0.776119,0.827719,0.313686,0.999913
zeta-quantile_param_5406,0.661344,0.683218,0.224244,0.997424
zeta-quantile_param_5407,0.567609,0.545441,0.212207,0.980141
zeta-quantile_param_5408,0.251548,0.156767,0.006433,0.899891
zeta-quantile_param_5409,0.738054,0.759217,0.206498,0.988209
zeta-quantile_param_5410,0.527507,0.500623,0.214222,0.976738
zeta-quantile_param_5411,0.738658,0.792110,0.252364,0.996068
zeta-quantile_param_5412,0.553361,0.521543,0.031553,0.998629
zeta-quantile_param_5413,0.609259,0.598636,0.191888,0.998789
zeta-quantile_param_5414,0.810870,0.852643,0.274590,0.998982
zeta-quantile_param_5415,0.355981,0.114682,0.000895,0.997970
zeta-quantile_param_5416,0.606998,0.621806,0.023513,0.995647
zeta-quantile_param_5417,0.596641,0.598576,0.077114,0.984196
zeta-quantile_param_5418,0.214209,0.135244,0.000143,0.947379
zeta-quantile_param_5419,0.521159,0.491678,0.215964,0.936592
zeta-quantile_param_5420,0.039376,0.024261,0.000011,0.329971
zeta-quantile_param_5421,0.679729,0.699164,0.240275,0.985979
zeta-quantile_param_5422,0.443230,0.484564,0.002654,0.974714
zeta-quantile_param_5423,0.152663,0.058339,0.000916,0.917156
zeta-quantile_param_5424,0.561221,0.530063,0.124832,0.986576
zeta-quantile_param_5425,0.268715,0.221477,0.004820,0.788616
zeta-quantile_param_5426,0.543817,0.533313,0.043164,0.947545
zeta-quantile_param_5427,0.531853,0.551782,0.005117,0.989550
zeta-quantile_param_5428,0.512102,0.581872,0.004816,0.974087
zeta-quantile_param_5429,0.484440,0.498701,0.012201,0.978114
zeta-quantile_param_5430,0.473805,0.437056,0.073040,0.883542
zeta-quantile_param_5431,0.409555,0.384305,0.008022,0.940992
zeta-quantile_param_5432,0.127899,0.040742,0.000617,0.872631
zeta-quantile_param_5433,0.204488,0.085748,0.000019,0.792209
zeta-quantile_param_5434,0.313655,0.315607,0.000232,0.921631
zeta-quantile_param_5435,0.069478,0.035409,0.000142,0.601220
zeta-quantile_param_5436,0.068064,0.050770,0.000687,0.309050
zeta-quantile_param_5437,0.167131,0.127124,0.000643,0.804617
zeta-quantile_param_5438,0.120792,0.095680,0.003544,0.498697
zeta-quantile_param_5439,0.084999,0.054445,0.001411,0.674795
zeta-quantile_param_5440,0.120003,0.103915,0.005080,0.370874
zeta-quantile_param_5441,0.341985,0.359538,0.058185,0.895325
zeta-quantile_param_5442,0.531794,0.530410,0.193210,0.932843
zeta-quantile_param_5443,0.663578,0.681942,0.358726,0.944796
zeta-quantile_param_5444,0.440297,0.282110,0.017277,0.989565
zeta-quantile_param_5445,0.470687,0.468429,0.267884,0.792281
zeta-quantile_param_5446,0.775594,0.770627,0.371952,0.996675
zeta-quantile_param_5447,0.538402,0.511642,0.297842,0.889845
zeta-quantile_param_5448,0.570604,0.517366,0.269574,0.939878
zeta-quantile_param_5449,0.051367,0.026790,0.001644,0.352275
zeta-quantile_param_5450,0.500878,0.540652,0.001199,0.996551
zeta-quantile_param_5451,0.088884,0.055720,0.002524,0.365623
zeta-quantile_param_5452,0.097345,0.064236,0.000411,0.621358
zeta-quantile_param_5453,0.223252,0.148356,0.018639,0.772266
zeta-quantile_param_5454,0.168373,0.131263,0.007516,0.616365
zeta-quantile_param_5455,0.488149,0.512808,0.004670,0.902075
zeta-quantile_param_5456,0.097326,0.072477,0.002271,0.342789
zeta-quantile_param_5457,0.550239,0.569890,0.017092,0.994544
zeta-quantile_param_5458,0.484001,0.502309,0.075555,0.891990
zeta-quantile_param_5459,0.804778,0.871236,0.344557,0.996474
zeta-quantile_param_5460,0.491103,0.491881,0.033627,0.990547
zeta-quantile_param_5461,0.370266,0.326408,0.000165,0.969272
zeta-quantile_param_5462,0.074663,0.038323,0.001764,0.474305
zeta-quantile_param_5463,0.253928,0.179617,0.007114,0.817066
zeta-quantile_param_5464,0.254572,0.199700,0.000001,0.756179
zeta-quantile_param_5465,0.197625,0.123512,0.000036,0.848561
zeta-quantile_param_5466,0.051393,0.028222,0.000100,0.323685
zeta-quantile_param_5467,0.417364,0.390368,0.013804,0.985240
zeta-quantile_param_5468,0.438786,0.296220,0.033453,0.967289
zeta-quantile_param_5469,0.366777,0.370076,0.019083,0.960850
zeta-quantile_param_5470,0.540004,0.548052,0.237122,0.780906
zeta-quantile_param_5471,0.846411,0.975105,0.298863,0.997946
zeta-quantile_param_5472,0.409393,0.419961,0.050825,0.923973
zeta-quantile_param_5473,0.726168,0.773176,0.303011,0.989172
zeta-quantile_param_5474,0.592601,0.584093,0.249921,0.955549
zeta-quantile_param_5475,0.320363,0.201260,0.000642,0.934954
zeta-quantile_param_5476,0.475498,0.472890,0.020077,0.973072
zeta-quantile_param_5477,0.538735,0.537025,0.046607,0.964720
zeta-quantile_param_5478,0.590877,0.687709,0.003824,0.986601
zeta-quantile_param_5479,0.542208,0.554264,0.056482,0.953501
zeta-quantile_param_5480,0.213085,0.158981,0.021955,0.730843
zeta-quantile_param_5481,0.201942,0.090162,0.000062,0.923959
zeta-quantile_param_5482,0.093882,0.068350,0.000007,0.409083
zeta-quantile_param_5483,0.044329,0.017611,0.000011,0.500543
zeta-quantile_param_5484,0.063357,0.049366,0.000252,0.403669
zeta-quantile_param_5485,0.472329,0.466326,0.026933,0.955095
zeta-quantile_param_5486,0.165979,0.081241,0.001026,0.885273
zeta-quantile_param_5487,0.283357,0.313145,0.001171,0.760281
zeta-quantile_param_5488,0.128139,0.107052,0.000405,0.650105
zeta-quantile_param_5489,0.666714,0.681712,0.293879,0.928568
zeta-quantile_param_5490,0.725834,0.741498,0.298839,0.998676
zeta-quantile_param_5491,0.627814,0.624997,0.170492,0.969019
zeta-quantile_param_5492,0.617106,0.620114,0.252129,0.999889
zeta-quantile_param_5493,0.840572,0.883988,0.315648,0.998456
zeta-quantile_param_5494,0.890183,0.944565,0.318386,0.999227
zeta-quantile_param_5495,0.680774,0.696069,0.128873,0.994857
zeta-quantile_param_5496,0.757319,0.783458,0.263396,0.997166
zeta-quantile_param_5497,0.603232,0.683644,0.072888,0.954340
zeta-quantile_param_5498,0.110119,0.097531,0.005157,0.355280
zeta-quantile_param_5499,0.019740,0.012658,0.000268,0.152121
zeta-quantile_param_5500,0.341251,0.311934,0.000037,0.970469
zeta-quantile_param_5501,0.044353,0.030145,0.000001,0.315577
zeta-quantile_param_5502,0.029648,0.017633,0.000156,0.279066
zeta-quantile_param_5503,0.054810,0.034887,0.000045,0.440945
