param,mean,median,1.000_CI_LB,1.000_CI_UB
zeta-quantile_param_5331,0.667932,0.727401,0.109087,0.998611
zeta-quantile_param_5332,0.338679,0.317108,0.139373,0.720041
zeta-quantile_param_5333,0.322041,0.300681,0.000114,0.959725
zeta-quantile_param_5334,0.518608,0.474502,0.166713,0.964356
zeta-quantile_param_5335,0.317429,0.289556,0.002120,0.773135
zeta-quantile_param_5336,0.589759,0.603857,0.248137,0.878152
zeta-quantile_param_5337,0.579928,0.587179,0.273110,0.855759
zeta-quantile_param_5338,0.627121,0.623908,0.249464,0.931900
zeta-quantile_param_5339,0.145121,0.147135,0.015570,0.321607
zeta-quantile_param_5340,0.794718,0.963323,0.197836,0.999244
zeta-quantile_param_5341,0.595122,0.627623,0.208933,0.966471
zeta-quantile_param_5342,0.738121,0.780715,0.235594,0.993173
zeta-quantile_param_5343,0.637516,0.653722,0.208217,0.984195
zeta-quantile_param_5344,0.552376,0.526160,0.137924,0.995129
zeta-quantile_param_5345,0.752582,0.780854,0.159364,0.996973
zeta-quantile_param_5346,0.504044,0.508626,0.131184,0.922166
zeta-quantile_param_5347,0.569941,0.554056,0.154495,0.980468
zeta-quantile_param_5348,0.465926,0.464305,0.107271,0.932887
zeta-quantile_param_5349,0.549008,0.535086,0.123099,0.974450
zeta-quantile_param_5350,0.405954,0.360601,0.146493,0.871995
zeta-quantile_param_5351,0.474243,0.456001,0.157151,0.896129
zeta-quantile_param_5352,0.075138,0.043433,0.000088,0.663956
zeta-quantile_param_5353,0.478543,0.462381,0.205720,0.873328
zeta-quantile_param_5354,0.618283,0.662718,0.234028,0.903530
zeta-quantile_param_5355,0.662766,0.669566,0.204536,0.936870
zeta-quantile_param_5356,0.497968,0.468057,0.071751,0.973661
zeta-quantile_param_5357,0.035651,0.023542,0.000373,0.171555
zeta-quantile_param_5358,0.232512,0.257675,0.000203,0.623182
zeta-quantile_param_5359,0.388848,0.316458,0.150022,0.871292
zeta-quantile_param_5360,0.217390,0.217122,0.007183,0.664477
zeta-quantile_param_5361,0.377130,0.364216,0.215029,0.663032
zeta-quantile_param_5362,0.086663,0.068230,0.002103,0.352103
zeta-quantile_param_5363,0.034400,0.024928,0.000523,0.249345
zeta-quantile_param_5364,0.408600,0.408763,0.000084,0.798504
zeta-quantile_param_5365,0.871775,0.876315,0.643588,0.999314
zeta-quantile_param_5366,0.733596,0.785985,0.262545,0.972277
zeta-quantile_param_5367,0.542206,0.580254,0.156204,0.899977
zeta-quantile_param_5368,0.425635,0.392336,0.116835,0.833538
zeta-quantile_param_5369,0.148096,0.141281,0.033014,0.357259
zeta-quantile_param_5370,0.678404,0.716354,0.293851,0.965553
zeta-quantile_param_5371,0.792185,0.864013,0.270083,0.998942
zeta-quantile_param_5372,0.601747,0.616695,0.157416,0.980376
zeta-quantile_param_5373,0.729530,0.751600,0.162701,0.978709
zeta-quantile_param_5374,0.556182,0.556024,0.104399,0.988119
zeta-quantile_param_5375,0.597200,0.592360,0.132493,0.996869
zeta-quantile_param_5376,0.722635,0.803922,0.133490,0.990450
zeta-quantile_param_5377,0.564440,0.575168,0.078387,0.982508
zeta-quantile_param_5378,0.628555,0.617623,0.128345,0.991329
zeta-quantile_param_5379,0.786577,0.874556,0.090856,0.994617
zeta-quantile_param_5380,0.719854,0.888917,0.000972,0.999983
zeta-quantile_param_5381,0.415004,0.392805,0.085781,0.929676
zeta-quantile_param_5382,0.490463,0.589322,0.002136,0.994158
zeta-quantile_param_5383,0.544792,0.617046,0.010206,0.984172
zeta-quantile_param_5384,0.444980,0.356921,0.085722,0.923933
zeta-quantile_param_5385,0.699490,0.691661,0.257376,0.981604
zeta-quantile_param_5386,0.820324,0.878971,0.249647,0.997734
zeta-quantile_param_5387,0.743358,0.799066,0.180657,0.997188
zeta-quantile_param_5388,0.728246,0.801247,0.154546,0.998774
zeta-quantile_param_5389,0.112706,0.085012,0.000588,0.435024
zeta-quantile_param_5390,0.456061,0.438819,0.222140,0.728716
zeta-quantile_param_5391,0.186996,0.185584,0.000017,0.666073
zeta-quantile_param_5392,0.469988,0.398386,0.156106,0.947105
zeta-quantile_param_5393,0.358210,0.293136,0.015328,0.932688
zeta-quantile_param_5394,0.106113,0.103690,0.005137,0.328423
zeta-quantile_param_5395,0.372940,0.350234,0.163610,0.776750
zeta-quantile_param_5396,0.609014,0.593110,0.173672,0.984192
zeta-quantile_param_5397,0.546582,0.542450,0.186060,0.884520
zeta-quantile_param_5398,0.418867,0.399507,0.190846,0.857230
zeta-quantile_param_5399,0.370075,0.361682,0.173327,0.675638
zeta-quantile_param_5400,0.385618,0.352781,0.176325,0.815823
zeta-quantile_param_5401,0.080823,0.048617,0.000195,0.404771
zeta-quantile_param_5402,0.256176,0.195698,0.005117,0.687467
zeta-quantile_param_5403,0.448820,0.437076,0.010665,0.913940
zeta-quantile_param_5404,0.216503,0.090658,0.003496,0.861764
zeta-quantile_param_5405,0.573470,0.633492,0.142408,0.940113
zeta-quantile_param_5406,0.487488,0.421694,0.002610,0.998959
zeta-quantile_param_5407,0.702722,0.766978,0.157639,0.988442
zeta-quantile_param_5408,0.459422,0.450843,0.090431,0.904988
zeta-quantile_param_5409,0.709643,0.737922,0.181096,0.989574
zeta-quantile_param_5410,0.780807,0.822466,0.115763,0.989097
zeta-quantile_param_5411,0.605355,0.670904,0.071606,0.991604
zeta-quantile_param_5412,0.440734,0.391750,0.087106,0.987044
zeta-quantile_param_5413,0.596273,0.591143,0.136330,0.973527
zeta-quantile_param_5414,0.674640,0.696453,0.186431,0.984339
zeta-quantile_param_5415,0.601045,0.610198,0.094374,0.995964
zeta-quantile_param_5416,0.445438,0.254740,0.008105,0.996914
zeta-quantile_param_5417,0.703822,0.815942,0.104760,0.993439
zeta-quantile_param_5418,0.580068,0.607845,0.098470,0.992007
zeta-quantile_param_5419,0.642672,0.726461,0.043222,0.978843
zeta-quantile_param_5420,0.436965,0.431206,0.126120,0.954287
zeta-quantile_param_5421,0.560861,0.568724,0.104510,0.977472
zeta-quantile_param_5422,0.229882,0.147540,0.020125,0.925916
zeta-quantile_param_5423,0.696766,0.744922,0.206276,0.998289
zeta-quantile_param_5424,0.705196,0.720340,0.195159,0.997838
zeta-quantile_param_5425,0.666100,0.703656,0.167723,0.986609
zeta-quantile_param_5426,0.640829,0.653602,0.175673,0.999306
zeta-quantile_param_5427,0.521621,0.462925,0.145046,0.986112
zeta-quantile_param_5428,0.700261,0.746581,0.180734,0.993268
zeta-quantile_param_5429,0.611125,0.737155,0.001157,0.979261
zeta-quantile_param_5430,0.462402,0.545327,0.006167,0.986441
zeta-quantile_param_5431,0.383943,0.348005,0.000546,0.920056
zeta-quantile_param_5432,0.246750,0.132158,0.000201,0.863411
zeta-quantile_param_5433,0.328664,0.210979,0.000027,0.983131
zeta-quantile_param_5434,0.455716,0.407944,0.128320,0.994349
zeta-quantile_param_5435,0.649616,0.728111,0.136077,0.996800
zeta-quantile_param_5436,0.366934,0.325415,0.139365,0.824685
zeta-quantile_param_5437,0.465360,0.433477,0.182979,0.820104
zeta-quantile_param_5438,0.629364,0.612158,0.184312,0.991755
zeta-quantile_param_5439,0.513934,0.499773,0.238286,0.891785
zeta-quantile_param_5440,0.587983,0.667121,0.011685,0.928111
zeta-quantile_param_5441,0.659864,0.640928,0.219720,0.997861
zeta-quantile_param_5442,0.685542,0.693186,0.304997,0.953980
zeta-quantile_param_5443,0.668552,0.762121,0.143180,0.959655
zeta-quantile_param_5444,0.429912,0.370847,0.079705,0.913569
zeta-quantile_param_5445,0.084773,0.078435,0.020080,0.195433
zeta-quantile_param_5446,0.782302,0.780839,0.371956,0.995420
zeta-quantile_param_5447,0.625072,0.628152,0.263635,0.954570
zeta-quantile_param_5448,0.753844,0.795408,0.327325,0.951344
zeta-quantile_param_5449,0.949513,0.961248,0.672851,0.999371
zeta-quantile_param_5450,0.796878,0.840070,0.344944,0.996266
zeta-quantile_param_5451,0.859891,0.934662,0.344453,0.999453
zeta-quantile_param_5452,0.641094,0.652993,0.374048,0.847429
zeta-quantile_param_5453,0.066745,0.051215,0.002087,0.324852
zeta-quantile_param_5454,0.243351,0.221111,0.010795,0.744622
zeta-quantile_param_5455,0.268831,0.247580,0.017926,0.800489
zeta-quantile_param_5456,0.621404,0.600889,0.206910,0.979768
zeta-quantile_param_5457,0.668212,0.678401,0.283233,0.934326
zeta-quantile_param_5458,0.773570,0.903884,0.066353,0.989396
zeta-quantile_param_5459,0.671066,0.736112,0.256935,0.917530
zeta-quantile_param_5460,0.668321,0.697720,0.216040,0.989177
zeta-quantile_param_5461,0.697452,0.683405,0.198917,0.989294
zeta-quantile_param_5462,0.643696,0.665982,0.202682,0.933567
zeta-quantile_param_5463,0.259182,0.121078,0.002371,0.979340
zeta-quantile_param_5464,0.755250,0.786979,0.346699,0.993319
zeta-quantile_param_5465,0.496707,0.501767,0.152056,0.857319
zeta-quantile_param_5466,0.573381,0.557638,0.195975,0.958098
zeta-quantile_param_5467,0.740437,0.899615,0.208498,0.998727
zeta-quantile_param_5468,0.520349,0.522520,0.205150,0.888723
zeta-quantile_param_5469,0.068818,0.057908,0.002246,0.290342
zeta-quantile_param_5470,0.660574,0.678659,0.329118,0.986223
zeta-quantile_param_5471,0.788469,0.873633,0.295531,0.977184
zeta-quantile_param_5472,0.349384,0.290309,0.000020,0.942558
zeta-quantile_param_5473,0.737041,0.794548,0.230794,0.960805
zeta-quantile_param_5474,0.486262,0.482700,0.076637,0.947828
zeta-quantile_param_5475,0.474943,0.436025,0.038230,0.980386
zeta-quantile_param_5476,0.029556,0.008208,0.000008,0.249353
zeta-quantile_param_5477,0.301865,0.254707,0.000134,0.912536
zeta-quantile_param_5478,0.409812,0.395922,0.013963,0.895984
zeta-quantile_param_5479,0.442141,0.403966,0.137271,0.846394
zeta-quantile_param_5480,0.265860,0.194643,0.002776,0.777305
zeta-quantile_param_5481,0.743414,0.819576,0.165140,0.995144
zeta-quantile_param_5482,0.610523,0.612244,0.177797,0.988113
zeta-quantile_param_5483,0.740246,0.803066,0.141223,0.999268
zeta-quantile_param_5484,0.358660,0.335855,0.000008,0.978941
zeta-quantile_param_5485,0.741829,0.845652,0.153899,0.990237
zeta-quantile_param_5486,0.702411,0.724936,0.146506,0.986234
zeta-quantile_param_5487,0.533219,0.488140,0.143612,0.986574
zeta-quantile_param_5488,0.196646,0.085595,0.001088,0.974939
zeta-quantile_param_5489,0.587377,0.572035,0.189659,0.983619
zeta-quantile_param_5490,0.587619,0.575391,0.228592,0.959510
zeta-quantile_param_5491,0.637113,0.639386,0.205238,0.933518
zeta-quantile_param_5492,0.577780,0.575066,0.180687,0.989957
zeta-quantile_param_5493,0.450140,0.361820,0.143386,0.960230
zeta-quantile_param_5494,0.526989,0.466987,0.115800,0.986383
zeta-quantile_param_5495,0.642663,0.671214,0.169005,0.994303
zeta-quantile_param_5496,0.511662,0.490150,0.142303,0.981557
zeta-quantile_param_5497,0.943907,0.978174,0.733200,0.999403
zeta-quantile_param_5498,0.938019,0.964540,0.700604,0.999390
zeta-quantile_param_5499,0.818914,0.854233,0.219848,0.996576
zeta-quantile_param_5500,0.787707,0.828294,0.227750,0.988213
zeta-quantile_param_5501,0.795003,0.855927,0.232753,0.998458
zeta-quantile_param_5502,0.778663,0.817153,0.230810,0.981653
zeta-quantile_param_5503,0.663474,0.681437,0.244238,0.983907
zeta-quantile_param_5504,0.559012,0.515678,0.202384,0.965728
zeta-quantile_param_5505,0.392306,0.336910,0.147565,0.822432
zeta-quantile_param_5506,0.603199,0.625766,0.169653,0.952223
zeta-quantile_param_5507,0.223536,0.226738,0.000028,0.693090
zeta-quantile_param_5508,0.473572,0.487014,0.149929,0.811198
zeta-quantile_param_5509,0.486472,0.510846,0.010049,0.987626
zeta-quantile_param_5510,0.501492,0.499814,0.157824,0.962304
zeta-quantile_param_5511,0.341513,0.359028,0.002237,0.830803
zeta-quantile_param_5512,0.486083,0.490457,0.208332,0.790140
zeta-quantile_param_5513,0.470376,0.459832,0.179244,0.784242
zeta-quantile_param_5514,0.488417,0.494510,0.220357,0.729992
zeta-quantile_param_5515,0.498641,0.507057,0.223156,0.822055
zeta-quantile_param_5516,0.516212,0.524636,0.209034,0.863127
zeta-quantile_param_5517,0.504372,0.503377,0.298390,0.773607
zeta-quantile_param_5518,0.469131,0.456048,0.270130,0.735947
zeta-quantile_param_5519,0.661795,0.670604,0.280203,0.973437
zeta-quantile_param_5520,0.230998,0.172149,0.000309,0.819959
zeta-quantile_param_5521,0.271446,0.253802,0.013565,0.724691
zeta-quantile_param_5522,0.024643,0.007375,0.000037,0.254224
zeta-quantile_param_5523,0.030444,0.007239,0.000001,0.239849
zeta-quantile_param_5524,0.044408,0.017144,0.000043,0.259508
zeta-quantile_param_5525,0.076407,0.003773,0.000006,0.570107
zeta-quantile_param_5526,0.032718,0.013029,0.000004,0.245604
zeta-quantile_param_5527,0.105616,0.033197,0.000845,0.687561
zeta-quantile_param_5528,0.182535,0.094973,0.000410,0.792741
zeta-quantile_param_5529,0.030966,0.018209,0.000419,0.302521
zeta-quantile_param_5530,0.211650,0.072279,0.000013,0.880344
zeta-quantile_param_5531,0.064680,0.056371,0.001096,0.247265
zeta-quantile_param_5532,0.406927,0.382935,0.012012,0.872597
zeta-quantile_param_5533,0.451141,0.442743,0.126775,0.911561
zeta-quantile_param_5534,0.149702,0.088432,0.000776,0.635915
zeta-quantile_param_5535,0.394169,0.335704,0.003231,0.908089
zeta-quantile_param_5536,0.047144,0.026210,0.000875,0.244101
zeta-quantile_param_5537,0.160322,0.145426,0.000027,0.731894
zeta-quantile_param_5538,0.479994,0.444968,0.112855,0.963395
zeta-quantile_param_5539,0.388514,0.317762,0.008419,0.986078
zeta-quantile_param_5540,0.426028,0.378265,0.119097,0.966667
zeta-quantile_param_5541,0.405195,0.319527,0.079961,0.967588
zeta-quantile_param_5542,0.380761,0.386975,0.010428,0.899610
zeta-quantile_param_5543,0.466731,0.457706,0.134000,0.829060
zeta-quantile_param_5544,0.063832,0.055489,0.000311,0.214553
zeta-quantile_param_5545,0.467242,0.454856,0.131361,0.939203
zeta-quantile_param_5546,0.390615,0.368476,0.017692,0.826839
zeta-quantile_param_5547,0.661716,0.716900,0.172237,0.976443
zeta-quantile_param_5548,0.486758,0.472350,0.046529,0.981693
zeta-quantile_param_5549,0.842389,0.890984,0.261145,0.993055
zeta-quantile_param_5550,0.813876,0.878144,0.265043,0.996612
zeta-quantile_param_5551,0.530745,0.496619,0.211948,0.882218
zeta-quantile_param_5552,0.401793,0.371536,0.157643,0.714361
zeta-quantile_param_5553,0.083463,0.055720,0.003509,0.370431
zeta-quantile_param_5554,0.019162,0.009022,0.000028,0.168813
zeta-quantile_param_5555,0.033442,0.017600,0.000127,0.280596
zeta-quantile_param_5556,0.030912,0.008295,0.000016,0.219582
zeta-quantile_param_5557,0.310061,0.268188,0.079547,0.756743
zeta-quantile_param_5558,0.040891,0.027073,0.001143,0.335786
zeta-quantile_param_5559,0.210335,0.180383,0.000296,0.720656
zeta-quantile_param_5560,0.534522,0.528396,0.192594,0.896972
zeta-quantile_param_5561,0.124382,0.122963,0.000491,0.359434
zeta-quantile_param_5562,0.599979,0.576050,0.128970,0.965424
zeta-quantile_param_5563,0.758287,0.808152,0.221213,0.990034
zeta-quantile_param_5564,0.748428,0.741068,0.253150,0.998630
zeta-quantile_param_5565,0.709168,0.749383,0.276507,0.975738
zeta-quantile_param_5566,0.900003,0.920597,0.691408,0.986733
zeta-quantile_param_5567,0.980223,0.995390,0.870944,0.999997
zeta-quantile_param_5568,0.864445,0.914875,0.305287,0.999018
zeta-quantile_param_5569,0.800246,0.848562,0.161917,0.997810
zeta-quantile_param_5570,0.834067,0.869675,0.297530,0.999939
zeta-quantile_param_5571,0.937737,0.967871,0.492801,0.999827
zeta-quantile_param_5572,0.823557,0.852626,0.219095,0.998454
zeta-quantile_param_5573,0.875265,0.898076,0.442990,0.995075
zeta-quantile_param_5574,0.481055,0.485732,0.007574,0.997594
zeta-quantile_param_5575,0.287286,0.256724,0.032555,0.752863
zeta-quantile_param_5576,0.582158,0.737256,0.013255,0.987406
zeta-quantile_param_5577,0.845954,0.923609,0.351847,0.997130
zeta-quantile_param_5578,0.457159,0.451140,0.150824,0.863882
zeta-quantile_param_5579,0.148441,0.117911,0.008292,0.744787
zeta-quantile_param_5580,0.567493,0.560248,0.140285,0.916534
zeta-quantile_param_5581,0.578477,0.535046,0.028893,0.995192
zeta-quantile_param_5582,0.578888,0.590458,0.168273,0.980451
zeta-quantile_param_5583,0.457380,0.462744,0.040358,0.884408
zeta-quantile_param_5584,0.533043,0.520778,0.171805,0.949561
zeta-quantile_param_5585,0.593236,0.601692,0.146038,0.961543
zeta-quantile_param_5586,0.622433,0.645799,0.176968,0.970293
zeta-quantile_param_5587,0.712025,0.756314,0.138658,0.996059
zeta-quantile_param_5588,0.568927,0.575301,0.146937,0.956421
zeta-quantile_param_5589,0.606657,0.586835,0.159901,0.991081
zeta-quantile_param_5590,0.633965,0.656967,0.166904,0.972919
zeta-quantile_param_5591,0.626726,0.649686,0.184360,0.946042
zeta-quantile_param_5592,0.374890,0.368757,0.132180,0.801704
zeta-quantile_param_5593,0.075607,0.041654,0.000195,0.513692
zeta-quantile_param_5594,0.114117,0.051045,0.000565,0.769275
zeta-quantile_param_5595,0.659591,0.702030,0.205842,0.993617
zeta-quantile_param_5596,0.712888,0.742864,0.201397,0.984768
zeta-quantile_param_5597,0.609776,0.625940,0.129393,0.994498
zeta-quantile_param_5598,0.327043,0.269947,0.000005,0.958312
zeta-quantile_param_5599,0.455348,0.446066,0.016758,0.971519
zeta-quantile_param_5600,0.073604,0.037932,0.000829,0.544524
zeta-quantile_param_5601,0.315747,0.273068,0.024675,0.884757
zeta-quantile_param_5602,0.284354,0.245218,0.023650,0.768797
zeta-quantile_param_5603,0.049217,0.040310,0.000159,0.206028
zeta-quantile_param_5604,0.348535,0.329674,0.098114,0.940714
zeta-quantile_param_5605,0.056884,0.022872,0.000054,0.515246
zeta-quantile_param_5606,0.220196,0.043656,0.000004,0.970992
zeta-quantile_param_5607,0.414408,0.416432,0.132694,0.809309
zeta-quantile_param_5608,0.521968,0.547270,0.112058,0.887905
zeta-quantile_param_5609,0.525098,0.532507,0.150183,0.864554
zeta-quantile_param_5610,0.345046,0.331760,0.111052,0.753961
zeta-quantile_param_5611,0.473770,0.478417,0.154806,0.804787
zeta-quantile_param_5612,0.461395,0.464172,0.140029,0.794592
zeta-quantile_param_5613,0.363054,0.364789,0.124740,0.659879
zeta-quantile_param_5614,0.457101,0.428062,0.112484,0.945233
zeta-quantile_param_5615,0.430563,0.377092,0.125605,0.980243
zeta-quantile_param_5616,0.472964,0.470923,0.126736,0.899302
zeta-quantile_param_5617,0.486302,0.458536,0.098722,0.981785
zeta-quantile_param_5618,0.253014,0.172508,0.001159,0.819882
zeta-quantile_param_5619,0.455692,0.463222,0.116151,0.811272
zeta-quantile_param_5620,0.446890,0.447679,0.084514,0.841289
zeta-quantile_param_5621,0.451292,0.452624,0.108118,0.810489
zeta-quantile_param_5622,0.472331,0.471059,0.112486,0.922344
zeta-quantile_param_5623,0.188695,0.069279,0.005108,0.962597
zeta-quantile_param_5624,0.473597,0.461634,0.112188,0.902396
zeta-quantile_param_5625,0.535880,0.513043,0.117966,0.972607
zeta-quantile_param_5626,0.586663,0.587652,0.128203,0.951780
zeta-quantile_param_5627,0.559482,0.573303,0.111258,0.914184
zeta-quantile_param_5628,0.483827,0.480430,0.129999,0.787205
zeta-quantile_param_5629,0.482543,0.440868,0.123763,0.924177
zeta-quantile_param_5630,0.273282,0.226179,0.059811,0.584481
zeta-quantile_param_5631,0.784619,0.805071,0.281506,0.985442
zeta-quantile_param_5632,0.401800,0.371395,0.014228,0.847179
zeta-quantile_param_5633,0.205999,0.083439,0.011061,0.848029
zeta-quantile_param_5634,0.183031,0.071479,0.002036,0.826695
zeta-quantile_param_5635,0.098814,0.065181,0.001428,0.426794
zeta-quantile_param_5636,0.868060,0.885726,0.534374,0.980340
zeta-quantile_param_5637,0.835761,0.837669,0.619821,0.963802
zeta-quantile_param_5638,0.751483,0.794223,0.328226,0.974586
zeta-quantile_param_5639,0.607546,0.643104,0.255623,0.880823
zeta-quantile_param_5640,0.725928,0.744846,0.255903,0.998358
zeta-quantile_param_5641,0.579370,0.535612,0.254596,0.960601
zeta-quantile_param_5642,0.825329,0.889497,0.399205,0.998661
zeta-quantile_param_5643,0.802654,0.836361,0.266622,0.999430
zeta-quantile_param_5644,0.810784,0.839047,0.278418,0.994352
zeta-quantile_param_5645,0.951527,0.977709,0.685689,0.999998
